timestamp,test-class,test-method,time,description,result
2021-09-09 20:32:50.359,acme.testing.SignUpTest,positiveSignUp,5774,"[4] username=robert, password=robert, name=Robert, surname=Johnson, email=robert@mail.server.com, phone=+32 (1234) 56890",OK
2021-09-09 20:32:57.443,acme.testing.SignUpTest,positiveSignUp,6690,"[5] username=pepeluis, password=pepeluis, name=José Luis, surname=Sørensen, email=ppepe.sorensen@sweden.sw, phone=+99 (99) 9999",OK
2021-09-09 20:33:03.006,acme.testing.SignUpTest,positiveSignUp,5242,"[6] username=luisa, password=luisa, name=Luisa, surname=Martínez López, email=luisa@luisa.name, phone=null",OK
2021-09-09 20:33:09.158,acme.testing.SignUpTest,positiveSignUp,5840,"[7] username=lukas, password=lukas, name=Lukas, surname=Smith, email=lukas@mail.com, phone=+1 (123) 456789",OK
2021-09-09 20:33:14.688,acme.testing.SignUpTest,positiveSignUp,5270,"[8] username=mary-dt, password=mary-dt, name=Mary, surname=Design-Testing, email=mary@email.com, phone=+34 954552770",OK
2021-09-09 20:33:20.207,acme.testing.SignUpTest,positiveSignUp,5115,"[9] username=jorge, password=jorge, name=Jorge, surname=Libertad, email=jorge@yahoo.com, phone=+41 (123) 123123",OK
2021-09-09 20:33:27.277,acme.testing.SignUpTest,positiveSignUp,6412,"[10] username=sonia, password=sonia, name=Snojia Guðrún, surname=Þor-Anaïs, email=sonja@liberty.de, phone=null",OK
2021-09-09 20:33:33.22,acme.testing.SignUpTest,positiveSignUp,5631,"[11] username=parker, password=parker, name=Parker Sigurður, surname=Mañón-Perigüeñez, email=parker@outlook.com, phone=+1 (555) 676767",OK
2021-09-09 20:33:38.846,acme.testing.SignUpTest,positiveSignUp,5284,"[12] username=manolo, password=manolo, name=Manuel Raúl, surname=Benítez López, email=manolo@engineer.com, phone=+34 567123",OK
2021-09-09 20:33:41.234,acme.testing.SignUpTest,negativeSignUp,2003,"[1] username=, password=johnny, name=Johnny, surname=López, email=john@mail.com, phone=null",OK
2021-09-09 20:33:43.565,acme.testing.SignUpTest,negativeSignUp,1980,"[2] username=lore, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com, phone=null",OK
2021-09-09 20:33:45.919,acme.testing.SignUpTest,negativeSignUp,1996,"[3] username=lesliee, password=null, name=Leslie Marti, surname=Ramport, email=leslie@us.es, phone=null",OK
2021-09-09 20:33:48.251,acme.testing.SignUpTest,negativeSignUp,2015,"[4] username=mary-dtt, password=mary, name=Mary, surname=Design-Testing, email=lukas@mail.com, phone=null",OK
2021-09-09 20:33:51.302,acme.testing.SignUpTest,negativeSignUp,2709,"[5] username=robertt, password=robert, name=null, surname=Johnson, email=robert@mail.server.com, phone=null",OK
2021-09-09 20:33:53.703,acme.testing.SignUpTest,negativeSignUp,2059,"[6] username=luisaa, password=luisa, name=Luisa, surname=null, email=luisa@luisa.name, phone=null",OK
2021-09-09 20:33:56.034,acme.testing.SignUpTest,negativeSignUp,1958,"[7] username=jorgee, password=jorge, name=Jorge, surname=Libertad, email=hey, phone=null",OK
2021-09-09 20:33:58.474,acme.testing.SignUpTest,negativeSignUp,2085,"[8] username=carmen, password=carmen, name=Carmen, surname=Muñoz, email=null, phone=null",OK
2021-09-09 20:34:00.792,acme.testing.SignUpTest,negativeSignUp,1913,"[9] username=, password=null, name=null, surname=null, email=null, phone=null",OK
2021-09-09 20:34:14.304,acme.testing.administrator.spam.AdministratorSpamWordShowTest,showPositive,3564,"[1] threshold=10.00, words=sex,hard core,viagra,cialis,nigeria,you've won,million dollar,sexo,duro,has ganado,millon dolares",OK
2021-09-09 20:34:17.846,acme.testing.administrator.spam.AdministratorSpamWordShowTest,showNegative,3167,"[1] id=52, user=authenticated, password=authenticated",OK
2021-09-09 20:34:21.288,acme.testing.administrator.spam.AdministratorSpamWordShowTest,showNegative,3112,"[2] id=53, user=manager1, password=manager1",OK
2021-09-09 20:34:36.938,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,5841,"[1] threshold=0.01, words=sex,cialis,viagra",OK
2021-09-09 20:34:43.139,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,5850,"[2] threshold=0.10, words=as ssex,ci al  is,viaa gra",OK
2021-09-09 20:34:49.152,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,5639,"[3] threshold=51.23, words=sex ,  ci alis,viagra, aaaaa0",OK
2021-09-09 20:34:55.002,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,5515,"[4] threshold=60.00, words=s  ex,ci  alis,via  gra",OK
2021-09-09 20:35:01.174,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,5774,"[5] threshold=100.00, words=se x,ciali  s,via  gra",OK
2021-09-09 20:35:07.305,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,5793,"[6] threshold=99.99, words=se  x,ci  alis,v  iagra",OK
2021-09-09 20:35:11.835,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,4120,"[1] threshold=-0.01, words=asdasd",OK
2021-09-09 20:35:16.21,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,4036,"[2] threshold=123.1211, words=aa",OK
2021-09-09 20:35:20.598,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,4015,"[3] threshold=55,22, words=aa",OK
2021-09-09 20:35:25.768,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,4810,"[4] threshold=100.01, words=eree,asdasd .asd asd",OK
2021-09-09 20:35:30.409,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,4201,"[5] threshold=9999, words=asdasd",OK
