timestamp,test-class,test-method,time,description,result
2021-09-09 21:32:00.716,acme.testing.SignUpTest,positiveSignUp,4412,"[4] username=robert, password=robert, name=Robert, surname=Johnson, email=robert@mail.server.com, phone=+32 (1234) 56890",OK
2021-09-09 21:32:05.695,acme.testing.SignUpTest,positiveSignUp,4660,"[5] username=pepeluis, password=pepeluis, name=José Luis, surname=Sørensen, email=ppepe.sorensen@sweden.sw, phone=+99 (99) 9999",OK
2021-09-09 21:32:10.428,acme.testing.SignUpTest,positiveSignUp,4490,"[6] username=luisa, password=luisa, name=Luisa, surname=Martínez López, email=luisa@luisa.name, phone=null",OK
2021-09-09 21:32:15.243,acme.testing.SignUpTest,positiveSignUp,4560,"[7] username=lukas, password=lukas, name=Lukas, surname=Smith, email=lukas@mail.com, phone=+1 (123) 456789",OK
2021-09-09 21:32:19.843,acme.testing.SignUpTest,positiveSignUp,4349,"[8] username=mary-dt, password=mary-dt, name=Mary, surname=Design-Testing, email=mary@email.com, phone=+34 954552770",OK
2021-09-09 21:32:24.421,acme.testing.SignUpTest,positiveSignUp,4284,"[9] username=jorge, password=jorge, name=Jorge, surname=Libertad, email=jorge@yahoo.com, phone=+41 (123) 123123",OK
2021-09-09 21:32:29.216,acme.testing.SignUpTest,positiveSignUp,4512,"[10] username=sonia, password=sonia, name=Snojia Guðrún, surname=Þor-Anaïs, email=sonja@liberty.de, phone=null",OK
2021-09-09 21:32:33.896,acme.testing.SignUpTest,positiveSignUp,4444,"[11] username=parker, password=parker, name=Parker Sigurður, surname=Mañón-Perigüeñez, email=parker@outlook.com, phone=+1 (555) 676767",OK
2021-09-09 21:32:39.065,acme.testing.SignUpTest,positiveSignUp,4915,"[12] username=manolo, password=manolo, name=Manuel Raúl, surname=Benítez López, email=manolo@engineer.com, phone=+34 567123",OK
2021-09-09 21:32:41.128,acme.testing.SignUpTest,negativeSignUp,1793,"[1] username=, password=johnny, name=Johnny, surname=López, email=john@mail.com, phone=null",OK
2021-09-09 21:32:43.315,acme.testing.SignUpTest,negativeSignUp,1890,"[2] username=lore, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com, phone=null",OK
2021-09-09 21:32:45.365,acme.testing.SignUpTest,negativeSignUp,1815,"[3] username=lesliee, password=null, name=Leslie Marti, surname=Ramport, email=leslie@us.es, phone=null",OK
2021-09-09 21:32:47.574,acme.testing.SignUpTest,negativeSignUp,1986,"[4] username=mary-dtt, password=mary, name=Mary, surname=Design-Testing, email=lukas@mail.com, phone=null",OK
2021-09-09 21:32:49.639,acme.testing.SignUpTest,negativeSignUp,1797,"[5] username=robertt, password=robert, name=null, surname=Johnson, email=robert@mail.server.com, phone=null",OK
2021-09-09 21:32:51.776,acme.testing.SignUpTest,negativeSignUp,1836,"[6] username=luisaa, password=luisa, name=Luisa, surname=null, email=luisa@luisa.name, phone=null",OK
2021-09-09 21:32:53.795,acme.testing.SignUpTest,negativeSignUp,1777,"[7] username=jorgee, password=jorge, name=Jorge, surname=Libertad, email=hey, phone=null",OK
2021-09-09 21:32:55.886,acme.testing.SignUpTest,negativeSignUp,1811,"[8] username=carmen, password=carmen, name=Carmen, surname=Muñoz, email=null, phone=null",OK
2021-09-09 21:32:57.934,acme.testing.SignUpTest,negativeSignUp,1765,"[9] username=, password=null, name=null, surname=null, email=null, phone=null",OK
2021-09-09 21:33:08.236,acme.testing.administrator.spam.AdministratorSpamWordShowTest,showPositive,3330,"[1] threshold=10.00, words=sex,hard core,viagra,cialis,nigeria,you've won,million dollar,sexo,duro,has ganado,millon dolares",OK
2021-09-09 21:33:11.332,acme.testing.administrator.spam.AdministratorSpamWordShowTest,showNegative,2842,"[1] id=52, user=authenticated, password=authenticated",OK
2021-09-09 21:33:14.518,acme.testing.administrator.spam.AdministratorSpamWordShowTest,showNegative,2910,"[2] id=53, user=manager1, password=manager1",OK
2021-09-09 21:33:26.892,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,4987,"[1] threshold=0.01, words=sex,cialis,viagra",OK
2021-09-09 21:33:32.396,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,5278,"[2] threshold=0.10, words=as ssex,ci al  is,viaa gra",OK
2021-09-09 21:33:37.017,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,4362,"[3] threshold=51.23, words=sex ,  ci alis,viagra, aaaaa0",OK
2021-09-09 21:33:41.897,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,4648,"[4] threshold=60.00, words=s  ex,ci  alis,via  gra",OK
2021-09-09 21:33:46.775,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,4583,"[5] threshold=100.00, words=se x,ciali  s,via  gra",OK
2021-09-09 21:33:51.673,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,4634,"[6] threshold=99.99, words=se  x,ci  alis,v  iagra",OK
2021-09-09 21:33:55.833,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,3910,"[1] threshold=-0.01, words=asdasd",OK
2021-09-09 21:34:00.036,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,3949,"[2] threshold=123.1211, words=aa",OK
2021-09-09 21:34:04.157,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,3882,"[3] threshold=55,22, words=aa",OK
2021-09-09 21:34:08.284,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,3845,"[4] threshold=100.01, words=eree,asdasd .asd asd",OK
2021-09-09 21:34:12.521,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,3887,"[5] threshold=9999, words=asdasd",OK
