timestamp,test-class,test-method,time,description,result
2021-09-10 10:33:33.911,acme.testing.anonymous.task.AnonymousTaskShowTest,showPositive,1400,"[2] recordIndex=1, title=Place in oven, description=Place the roasting pan with the springform pan in it, in the oven, on the lower rack., workload=34.20, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, start=2021/06/13 22:30, end=2022/06/13 23:30, visibility=PUBLIC",OK
2021-09-10 10:33:35.462,acme.testing.anonymous.task.AnonymousTaskShowTest,showPositive,1306,"[3] recordIndex=2, title=Bake at 325°F (160°C) for 1 1/2 hours, description=Hot stuff!, workload=99.00, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, start=2021/06/14 00:30, end=2023/06/14 01:30, visibility=PUBLIC",OK
2021-09-10 10:33:35.996,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,276,"[1] id=32",OK
2021-09-10 10:33:36.49,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,263,"[2] id=33",OK
2021-09-10 10:33:37.012,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,268,"[3] id=34",OK
2021-09-10 10:33:37.569,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,286,"[4] id=35",OK
2021-09-10 10:33:38.15,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,294,"[5] id=36",OK
2021-09-10 10:33:38.659,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,268,"[6] id=37",OK
2021-09-10 10:33:39.164,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,261,"[7] id=38",OK
2021-09-10 10:33:39.68,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,271,"[8] id=39",OK
2021-09-10 10:33:40.21,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,286,"[9] id=40",OK
2021-09-10 10:33:40.729,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,260,"[10] id=41",OK
2021-09-10 10:33:41.244,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,272,"[11] id=42",OK
2021-09-10 10:33:41.804,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,285,"[12] id=51",OK
2021-09-10 10:33:53.648,acme.testing.SignUpTest,positiveSignUp,4489,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com, phone=+1 (123) 456",OK
2021-09-10 10:33:58.407,acme.testing.SignUpTest,positiveSignUp,4485,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com, phone=null",OK
2021-09-10 10:34:03.07,acme.testing.SignUpTest,positiveSignUp,4397,"[3] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es, phone=+34 945552342",OK
2021-09-10 10:34:07.649,acme.testing.SignUpTest,positiveSignUp,4330,"[4] username=robert, password=robert, name=Robert, surname=Johnson, email=robert@mail.server.com, phone=+32 (1234) 56890",OK
2021-09-10 10:34:12.432,acme.testing.SignUpTest,positiveSignUp,4422,"[5] username=pepeluis, password=pepeluis, name=José Luis, surname=Sørensen, email=ppepe.sorensen@sweden.sw, phone=+99 (99) 9999",OK
2021-09-10 10:34:17.2,acme.testing.SignUpTest,positiveSignUp,4521,"[6] username=luisa, password=luisa, name=Luisa, surname=Martínez López, email=luisa@luisa.name, phone=null",OK
2021-09-10 10:34:21.862,acme.testing.SignUpTest,positiveSignUp,4422,"[7] username=lukas, password=lukas, name=Lukas, surname=Smith, email=lukas@mail.com, phone=+1 (123) 456789",OK
2021-09-10 10:34:26.637,acme.testing.SignUpTest,positiveSignUp,4464,"[8] username=mary-dt, password=mary-dt, name=Mary, surname=Design-Testing, email=mary@email.com, phone=+34 954552770",OK
2021-09-10 10:34:31.243,acme.testing.SignUpTest,positiveSignUp,4337,"[9] username=jorge, password=jorge, name=Jorge, surname=Libertad, email=jorge@yahoo.com, phone=+41 (123) 123123",OK
2021-09-10 10:34:36.028,acme.testing.SignUpTest,positiveSignUp,4451,"[10] username=sonia, password=sonia, name=Snojia Guðrún, surname=Þor-Anaïs, email=sonja@liberty.de, phone=null",OK
2021-09-10 10:34:42.779,acme.testing.SignUpTest,positiveSignUp,6456,"[11] username=parker, password=parker, name=Parker Sigurður, surname=Mañón-Perigüeñez, email=parker@outlook.com, phone=+1 (555) 676767",OK
2021-09-10 10:34:48.422,acme.testing.SignUpTest,positiveSignUp,5384,"[12] username=manolo, password=manolo, name=Manuel Raúl, surname=Benítez López, email=manolo@engineer.com, phone=+34 567123",OK
2021-09-10 10:34:50.545,acme.testing.SignUpTest,negativeSignUp,1849,"[1] username=, password=johnny, name=Johnny, surname=López, email=john@mail.com, phone=null",OK
2021-09-10 10:34:52.628,acme.testing.SignUpTest,negativeSignUp,1838,"[2] username=lore, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com, phone=null",OK
2021-09-10 10:34:54.757,acme.testing.SignUpTest,negativeSignUp,1865,"[3] username=lesliee, password=null, name=Leslie Marti, surname=Ramport, email=leslie@us.es, phone=null",OK
2021-09-10 10:34:56.814,acme.testing.SignUpTest,negativeSignUp,1803,"[4] username=mary-dtt, password=mary, name=Mary, surname=Design-Testing, email=lukas@mail.com, phone=null",OK
2021-09-10 10:34:58.905,acme.testing.SignUpTest,negativeSignUp,1806,"[5] username=robertt, password=robert, name=null, surname=Johnson, email=robert@mail.server.com, phone=null",OK
2021-09-10 10:35:00.994,acme.testing.SignUpTest,negativeSignUp,1845,"[6] username=luisaa, password=luisa, name=Luisa, surname=null, email=luisa@luisa.name, phone=null",OK
2021-09-10 10:35:03.106,acme.testing.SignUpTest,negativeSignUp,1807,"[7] username=jorgee, password=jorge, name=Jorge, surname=Libertad, email=hey, phone=null",OK
2021-09-10 10:35:05.203,acme.testing.SignUpTest,negativeSignUp,1829,"[8] username=carmen, password=carmen, name=Carmen, surname=Muñoz, email=null, phone=null",OK
2021-09-10 10:35:07.265,acme.testing.SignUpTest,negativeSignUp,1779,"[9] username=, password=null, name=null, surname=null, email=null, phone=null",OK
2021-09-10 10:35:19.548,acme.testing.administrator.spam.AdministratorSpamWordShowTest,showPositive,4482,"[1] threshold=10.00, words=sex,hard core,viagra,cialis,nigeria,you've won,million dollar,sexo,duro,has ganado,millon dolares",OK
2021-09-10 10:35:22.683,acme.testing.administrator.spam.AdministratorSpamWordShowTest,showNegative,2870,"[1] id=52, user=authenticated, password=authenticated",OK
2021-09-10 10:35:25.782,acme.testing.administrator.spam.AdministratorSpamWordShowTest,showNegative,2851,"[2] id=53, user=manager1, password=manager1",OK
2021-09-10 10:35:38.822,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,5260,"[1] threshold=0.01, words=sex,cialis,viagra",OK
2021-09-10 10:35:43.549,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,4467,"[2] threshold=0.10, words=as ssex,ci al  is,viaa gra",OK
2021-09-10 10:35:48.293,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,4492,"[3] threshold=51.23, words=sex ,  ci alis,viagra, aaaaa0",OK
2021-09-10 10:35:52.988,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,4429,"[4] threshold=60.00, words=s  ex,ci  alis,via  gra",OK
2021-09-10 10:35:57.732,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,4460,"[5] threshold=100.00, words=se x,ciali  s,via  gra",OK
2021-09-10 10:36:02.541,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createPositive,4574,"[6] threshold=99.99, words=se  x,ci  alis,v  iagra",OK
2021-09-10 10:36:06.619,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,3819,"[1] threshold=-0.01, words=asdasd",OK
2021-09-10 10:36:10.722,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,3861,"[2] threshold=123.1211, words=aa",OK
2021-09-10 10:36:14.747,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,3783,"[3] threshold=55,22, words=aa",OK
2021-09-10 10:36:18.749,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,3735,"[4] threshold=100.01, words=eree,asdasd .asd asd",OK
2021-09-10 10:36:22.83,acme.testing.administrator.spam.AdministratorSpamWordCreateTest,createNegative,3779,"[5] threshold=9999, words=asdasd",OK
